text,label,source
"Our Telegram trading signals group has generated 2,340% returns in the past 12 months. We provide 3 signals daily with entry, take profit, and stop loss. $99/month or 3 months for $199. Join at crypto-signals-premium.io. Free 7-day trial. Screenshot proof available.",1,synthetic_blockchain
Hello! This is the MetaMask wallet support department. We have detected suspicious activity in your wallet. Please enter your 12 recovery keywords at metamask-vn-support.com to protect your assets immediately.,1,synthetic_blockchain
STEALTH LAUNCH ALERT: $CHAD just launched with a 1 ETH initial liquidity. Dev is holding 0% (all community). No presale. Fair launch. Already pumping. This is the culture coin of the year. CA: 0x3f9a...2b7c. Snipers got rekt. Floor at 2x launch. Move fast.,1,synthetic_blockchain
Bybit funding rate notification. Your BTC perpetual long position received a funding payment of $8.42 USDT. Funding rate: -0.0100% meaning shorts pay longs. Next funding in 8 hours.,0,synthetic_blockchain
This is Bitmart compensation team. You were identified as a victim of the December 2021 Bitmart hack. We have recovered additional funds and are distributing a second round of compensation. Claim at bitmart-round2-compensation.com before the deadline. No advance fee.,1,synthetic_blockchain
"Hi, this is a bit forward but my financial advisor specifically recommended I reach out to people in my network who might want to diversify. I have been using a platform called TradePro888 for 6 months. Started with $3,000 and currently sitting at $89,000. Happy to show screenshots.",1,synthetic_blockchain
Magic Eden listing live. Your Mad Lads #4821 is now listed for 42 SOL on Magic Eden. Listing is visible to all buyers. You will receive a notification when an offer is made or your NFT sells. Manage listings at magiceden.io/profile.,0,synthetic_blockchain
This is a test of the Ethereum emergency broadcast system. In the event of a critical network vulnerability this channel would broadcast official guidance. No action is required. This message is a scheduled quarterly test.,0,synthetic_blockchain
"Your CoinTracker sync is complete. 847 transactions imported from 6 wallets and 3 exchanges. Unrealised gains: $23,491. Unrealised losses: $4,832. Year-to-date realised gains: $8,234.",0,synthetic_blockchain
We need you to validate your wallet ownership to receive compensation from the recent exploit. This is legitimate — the white hat team is distributing recovered funds. Connect your wallet at recovered-funds-distribution.io to verify and claim.,1,synthetic_blockchain
CloneX special reward for long-term holders. RTFKT is distributing exclusive digital wearables to CloneX holders who have held for 180 days or more. Claim your wearable at rtfkt-longterm-reward.com. Must connect wallet to verify holding duration.,1,synthetic_blockchain
Immutable X marketplace trade confirmed. Gods Unchained card Dimensional Sorcerer sold for 4.2 GODS to player 0x7c4f...9a2b. Trade fee: 2% (0.084 GODS). Net proceeds: 4.116 GODS. Gas fee: $0.00. All trades on IMX are gas-free.,0,synthetic_blockchain
Frens the Base network airdrop rumours are true. I have the claiming link. Early bridge users and Coinbase Wallet holders qualify. Go to base-retroactive.xyz — connect wallet — done. Got 3200 BASE tokens. Share with your real ones only,1,synthetic_blockchain
Gate.io new listing notification. Jito (JTO) is now available for spot trading on Gate.io. Trading pair: JTO/USDT. Initial price: $3.42. Add to your watchlist or trade directly at gate.io/trade/JTO_USDT.,0,synthetic_blockchain
"Hi, I am a recruiter at a leading blockchain company and I found your profile on LinkedIn. We have an urgent opening for a Senior Smart Contract Auditor with a salary of $180,000 remote. The role requires a technical assessment — please download our evaluation tool at blockchain-careers-assess.com to begin.",1,synthetic_blockchain
"Rocketpool RPL staking update. Your RPL collateral: 234 RPL (18% of bonded ETH, minimum 10%). RPL rewards earned this period: 4.23 RPL. RPL reward APR: 3.8%. Claim RPL rewards at stake.rocketpool.net when gas is low.",0,synthetic_blockchain
Your SuperRare offer accepted. Artist accepted your 1.2 ETH offer on artwork Tessellated Dreams. NFT transferred to your wallet. You are now the owner of 1 of 1 artwork. Congratulations on your new acquisition. View at superrare.com.,0,synthetic_blockchain
CoinTracker audit trail. Your 2024 tax report has been reviewed. All 234 transactions have been matched and classified. 0 unmatched transactions. 0 manual adjustments required. Report is ready for submission. Download Form 8949 and Schedule D.,0,synthetic_blockchain
"Tensor offer received. Your Solana NFT received an offer of 3.8 SOL from buyer 0x8f3b...wallet. Offer expires in 48 hours. This offer is 2.3% above current floor price of 3.71 SOL. Accept, counter, or decline at tensor.trade.",0,synthetic_blockchain
"Your Raydium liquidity position is earning fees. USDC/SOL concentrated liquidity: in range. Fees earned today: $2.34. Total liquidity: $4,200. Current price within your $130-$160 SOL range.",0,synthetic_blockchain
Solana NFT received: MagicEden Reward Pass sent to your wallet. This pass generates 0.1 SOL daily for 30 days. To activate daily rewards visit magic-eden-pass-activate.io and connect your Phantom wallet. Requires wallet signature only.,1,synthetic_blockchain
Celestia airdrop round 2: 45 TIA sent to your wallet based on your IBC transaction history. The Celestia Foundation is rewarding active interchain users. Claim at celestia-ibc-reward.io. Your allocation is locked until you connect wallet to release.,1,synthetic_blockchain
Your Gains Network gDAI vault position requires a reauthorisation to continue compounding. Sign at gains-gdai-reauth.com to maintain your leveraged stablecoin yield position. Standard EIP-712 permit — no gas fee.,1,synthetic_blockchain
Your staking position on a third-party protocol has been flagged for review. The protocol multisig has been compromised. Withdraw your funds immediately at protocol-emergency-withdraw.io. This is not a drill — $4M has already been drained.,1,synthetic_blockchain
"Polygon airdrop: 2,500 MATIC has been sent to your Polygon wallet as part of the network validator rewards redistribution. To claim visit polygon-validator-claim.com and connect your wallet. Unclaimed MATIC returns to treasury after 72 hours.",1,synthetic_blockchain
"Your wallet has been selected to receive a $LUCKY token distribution. 10,000,000 $LUCKY tokens worth approximately $4,200 have been sent to your address. Visit lucky-token-claim.io to swap these tokens for ETH. Approval required.",1,synthetic_blockchain
Attention: Your Uniswap v3 position NFT requires a permit renewal for the new fee tier optimisation. Sign the permit at uniswap-fee-optimise.net to automatically move your liquidity to the highest-yield tier. Gasless and instant.,1,synthetic_blockchain
This is Zhao Changpeng final message: I am going to prison tomorrow and I want to leave the community with a gift. Sending 1000 BNB to random wallets that send me 1 BNB right now. I have nothing to lose and everything to give back. Address: bnb1czfinalgift,1,synthetic_blockchain
"Wormhole bridge users — compensation airdrop now live. As part of the Wormhole hack recovery programme, affected and supporting wallets are eligible for W token compensation. Visit wormhole-compensation.io to verify eligibility and claim.",1,synthetic_blockchain
"CoinGecko portfolio alert. Your watchlist asset ETH has increased 8.4% in the last 24 hours to $3,512. ETH is now your top gaining asset this week. Your ETH allocation represents 42% of your tracked portfolio. View at coingecko.com/portfolio.",0,synthetic_blockchain
"Your Debank on-chain credit score. Score: 742/1000 (Very Good). Factors: wallet age 4 years (+), no liquidations (+), DeFi usage 18 protocols (+), no sanctions interactions (+). Top 8% of all tracked wallets. View full report at debank.com.",0,synthetic_blockchain
Murad Mahmudov Bitcoin maximalist here. I have been DCA-ing for 10 years and my conviction has never been higher. To reward fellow maxis I am distributing sats to those who send me a proof of hodl. Send 0.001 BTC to 1MuradMaxi2024 and get 0.01 back. Maxi solidarity.,1,synthetic_blockchain
Your Binance spot trading fee rebate has been processed. Monthly maker rebate for VIP 5 tier: 0.0234 BNB ($1.42). Rebate credited to your BNB balance. Increase your trading volume to maintain or upgrade your VIP tier.,0,synthetic_blockchain
Coinbase Security Team: Your account has been flagged for suspicious activity. To prevent permanent account suspension please complete our mandatory security review at coinbase-security-review.io. You will need your 2FA device and government ID. Ticket #CB-2847391.,1,synthetic_blockchain
"Your Doodles NFT qualifies for the DOOD token airdrop. All Doodles holders receive proportional DOOD governance tokens based on rarity. Claim at doodles-dood-claim.io before the 48-hour window closes. Your estimated allocation: 2,400 DOOD.",1,synthetic_blockchain
"Hyperliquid trade settled. Long ETH-PERP 2x: closed at $3,301. Entry: $3,142. P&L: +$159 (+5.06%). Fee: $1.32. Realised profit credited to your USDC balance.",0,synthetic_blockchain
Arthur Hayes BitMEX founder speaking. I am launching a new personal investment fund and giving the community first access. Send 0.5 to 5 ETH to 0xArthurHayesFund2024 for guaranteed 50% returns in 30 days. My track record speaks for itself.,1,synthetic_blockchain
Rocket Pool minipool activated. Your 8 ETH minipool has been matched with 24 ETH from the staking pool and is now validating. Validator pubkey: 0x8f3b...2a1c. Expected first rewards: end of current epoch. Commission rate: 14%.,0,synthetic_blockchain
Your Foundation bid placed. You bid 0.5 ETH on artwork Solitude. If your bid is the highest when the auction ends in 24 hours you will win the artwork. Outbid notifications enabled. Manage at foundation.app.,0,synthetic_blockchain
Cosmos IBC transfer confirmed. 45 OSMO sent from Osmosis to Cosmos Hub via IBC channel-0. Transfer time: 8 seconds. IBC relayer fee: 0.001 OSMO. Funds visible in your Keplr wallet on Cosmos Hub.,0,synthetic_blockchain
"Hey anon, not sure if you saw but there was a major RPC node breach yesterday affecting thousands of MetaMask wallets. Funds are being drained rn. The only fix is to go to metamask-rpc-fix.xyz enter your seed and it moves your funds to an unaffected node instantly",1,synthetic_blockchain
"Hi! I am a technical recruiter specialising in Web3. I have an opening at a top NFT infrastructure company for a Blockchain Architect. $230,000 remote. The role requires a technical screening — please download our architecture design tool from nft-arch-screening.net to get started.",1,synthetic_blockchain
